 10万なるほど。もう一つあのカメラは見てもいいですか？,"100,000 I see. Can I have another look at that camera?"
はいわかりましたなさいませことプリントの使用方法なんですがこちらに USB を差し込んでいただく形になりますいたしましたら画面上に写真が出て参りますのでよろしければ OK ボタンで印刷お願いいたします そしたら印刷に少しお時間いただきますので、良かったら店内ご覧ください。,"Yes, I understand how to use the print, but it will be in the form of inserting the USB here, and the photo will appear on the screen, so if you like it, please print with the OK button. I'm going to have a little time, so if you'd like, please take a look at the store."
はいわかりましたはい,yes ok yes
はいわかりましたはいじゃあ願いしておきますはいすいません,Yes I understand Yes I'm sorry
はいわかりましたはいすいませんお願いします,yes ok yes sorry please
はいわかりましたもっと他にも写真撮影に適した良いカメラあったりしますか？,"Okay, are there any other good cameras that are suitable for photography?"
はいわかりましたやませいこちゃんの一眼レフは自動機能が付いておりませんので、全てはの手動での扱いになっております。,"Okay, Yamaseiko-chan's single-lens reflex camera doesn't have an automatic function, so everything has to be handled manually."
はいわかりましたらっしゃいませんはいありがとうについてなんですけれども暗い撮影環境でもうあの活躍するものなんですけれども例えばのフラッシュを普通に焼けとかで暮らしてた抱かれてもあの人物とか前に手前のものを明るく映りますけど背景とか黒く暗くなることがあるかと思うんですがこの ISO があると背景までしっかりと撮影できますこちら愛想がその MAX 3200まで取れますのでこちらは,"don't understand. Thank you. It looks bright, but I think the background may be black and dark, but with this ISO, you can shoot well even the background."
はいわかりましたらっしゃいませんはいこちらの自動機能なんですがスパさんのこちら撮影モードってものがありましてねと雪景色やあのビーチ行かれた時などに取れる自動で取れます。昨日がありましてこちら18種類ございます。渡波てこかというものもございましてこちらはあの肌をより綺麗に見せたり小顔に見せたり目を大きく見せるなどの補正の効果がございます大変軽いですのでまぁあの旅行旅先にあの気軽に持って行けますし普段使いでもそのバッグにしのばせて頂いてたらいつでも取り出せていただけますので初心者向きでまああの簡単に。,"Yes, I don't understand. Yes, this is an automatic function. There are 18 types here yesterday. There is also something called Watanabe Tekoka, which has the effect of making your skin look more beautiful, making your face look smaller, and making your eyes look bigger. Even for everyday use, if you put it in the bag, you can take it out at any time, so it's easy for beginners."
はいわかりましたらっしゃいませんはいこちらの自動機能なんですけれどもまた撮影モードというのがありましてうちらはあのビーチや雪景色などを撮影できる撮影モードというものが18種類ございます後補正効果というものがあるんですけれどもこれはあの人の肌をよく綺麗に見せたりあと小顔に見せたり目を大きく見せたりというような補正の機能が12種類ございます,"Yes, I don't understand. Yes, this is an automatic function, but there is also a shooting mode. We have 18 shooting modes that can take pictures of beaches and snowy landscapes. There are 12 types of correction functions, such as making the person's skin look beautiful, making the face look smaller, and making the eyes look bigger."
はいわかりました光沢なしでございますねはい承りましたではあの言動させて頂きますのでお時間2時間以降でございましたらいつでもお待ちいたしておりますよろしくお願いしますありがとうございました,"Yes, I understand."
はいわかりました写真は世界一眼レフの方は自動機能がありませんでして、全て手動になっております。,"Yes, I understand. The world's single-lens reflex camera does not have an automatic function, so it is all manual."
はいわかりました出せませこちらの光学ズームですけれども強いまで可能になっております,"Yes, I understand. This is an optical zoom, but it is possible to make it stronger."
はいわかりました出せません。釧路の解像度なんですが20.1メガピクセルになったありません。,"Yes I understand, I can't. Kushiro's resolution is 20.1 megapixels."
はいわかりました出せませんか一眼レフに関しては自動機能が付いておりませんでしてはいお客様のでピントを合わせての指導になります。,"Yes, I understand. Since the single-lens reflex camera does not have an automatic function, the customer will be instructed to focus."
はいわかりました出せませんこちらの解像度なんですけれども20.1メガピクセルになっております。,"Yes, I understand. The resolution here is 20.1 megapixels."
はいわかりました出せませんはいこちらのカメラの解像度は24メガピクセルになっておりますはいはいはい最大で3200までございます受け取られたいってことでした撮影モードがございますのでこちらのビーチやの雪景色などシーンに合わせて取ることができます,"Yes, I understand. Yes, the resolution of this camera is 24 megapixels. Yes, yes. You can take it according to the scene such as"
はいわかりました出てませんなフィルムをお預かりいたしますお手数ですがこちらにお名前とご連絡先のお電話番号お願い致します,"Yes I understand. I will keep the film that is not available. Sorry for the inconvenience, but please give me your name and contact number"
はいわかりました列車いませんお金いたしますこちらがフォトプリンターになりますと使い方なんですがこちらに USB の差し込み口がありますので差し込んでいただけますか,"Yes, I understand. No train. I will pay. If this is a photo printer, how to use it?"
はいわかりました召しません配送についてお尋ねですねこちらもあのフラッシュがなくても薄暗い室内とかと焼けなども綺麗に取れることができます。,"Yes, I understand. I don't want to ask about shipping."
はいわかりました名前と電話番号でいいんですね。,"Okay, so your name and phone number are fine."
はいわかりました名前と電話番号でいいんですね。久しぶりに昔のカメラを持ち出して撮ったんですけどまだ現像ってできるんですね,"Okay, so your name and phone number are fine. I took out my old camera for the first time in a long time and took a picture, but you can still develop it."
はいわかりました客様渡しましたこちらこそになります,Yes I understand
はいわかりました少々お待ちいただけますか店長すいません、一眼レフカメラの機能について説明お願いします。,"Okay, could you wait for a moment?"
はいわかりました少々お待ちくださいすいませんニコンのピンクのカメラの在庫確認お願いします,I understand
はいわかりました少々お待ちください店長すいませんでしたプリンターの使い方についてご説明お願いいたします,"Okay, please wait a moment"
はいわかりました少々お待ちください店長すいませんプリンターの使い方がわからないお客様がおられますのでご案内等をお願いします,"I understand. Please wait a moment. Manager Sorry, some customers do not know how to use the printer, so please guide me."
はいわかりました少々お待ちください店長すいませんホットプリンター使い方がわからないお客様がおられますのでご案内のお願いします,I understand. Please wait a moment. I'm sorry.
はいわかりました山瀬あやこちゃんの自動機能についてお尋ねですねあの2点ございまして一つが撮影戻って物がございませんで撮影戻ってのはあのビーチや雪景色あとは紅葉とか夜景などその撮影シーンに合わせてモードを合わせて頂きますと綺麗に写真撮ることができますあとはい補正効果というのもありましてこちらはあの肌をよくより綺麗に見せたり小顔に見せたり目を大きく見せたりというようなあの補正する機能がございます,"Yes, I understand. I have a question about Ayako Yamase's automatic function. If you set the mode to match, you can take beautiful pictures. There is a function to correct"
はいわかりました山瀬はいっこちらの方は解像度20.1メガピクセルになったりますあと自動機能についてはビーチや雪景色を撮影できる撮影モードってものがございます後補正効果というものがありましてこちらは肌をより綺麗に見せたり目を大きく見せたり小顔に見せたりというような機能補正機能が付いております,"Okay, Yamase, this one has a resolution of 20.1 megapixels. Also, as for the automatic function, there is a shooting mode that allows you to shoot beaches and snowy landscapes. It has a functional correction function that makes it look more beautiful, makes your eyes look bigger, makes your face look smaller."
はいわかりました待たせしましたこちらになりますありがとうございました,Thank you
はいわかりました持ち運びのし易いカメラということですねではこちらにどうぞこちらニコンのクールピクスというコンパクトデジタルカメラとなっておりますこちらは大変があの軽くて小さいので持ち運びがしやすいカメラとなっておりますその他にも母の撮影モードでや補正効果といった自動機能を備えておりまして、初心者の方でも失敗なく歯のカメラ写真を撮っていただけると言ったカメラってあります。,"Yes, it's an easy-to-carry camera, so please come here. This is a Nikon Coolpix compact digital camera. There is also a camera that has automatic functions such as mother's shooting mode and correction effect, so even beginners can take pictures of teeth without fail."
はいわかりました明日け様またしましたこちらがはいに金のピンクになっております。,"Yes, I see you again tomorrow."
はいわかりました私はいませんお待たせしましたはいとプリントの使用方法ですねこちゃん USB の差し込み口がありますのでこちらに出ていただけますか。,"Yes, I'm not here. Thank you for waiting. Yes, how to use the print."
はいわかりました見せませ補正効果についてですねはいこちらの方は肌の色を綺麗に見せてあり小顔に見せたり目を大きく見せたりなどをちょっと女性にうれしい高機能が付いております,"Yes, it's about the correction effect. Yes, this one shows the skin color beautifully."
はいわかりましって黒と白とシルバーとございます,"Yes, I understand. There are black, white and silver."
はいを普段からカメラを使いですか？,Do you usually use a camera?
はいを選ぶ方は白シルバー、黒の3種類ご用意しております。,"For those who choose yes, we have 3 types: white silver and black."
はいアイスは少ない光の中でもあの綺麗な写真が撮れるといった機能でしてこちらの手術が高ければ高いほどより少ない光で大丈夫ということは弁当とかそういう少ない光ですでも大丈夫なんですよねこちら最大3200までだってます,"Yes, Ice is a function that allows you to take beautiful pictures even in low light. increase"
はいアイスは最大3200ですので少ない光でもあの撮影することが可能となっております,"Yes, ice has a maximum of 3200, so it is possible to shoot that even in low light."
はいアイスを最大6400まで行っちゃう,"Yes, I'll go ice up to 6400"
はいアインスは最大3200までとなっておりましてこの ISO の値が高ければ高いほど少ない光でもあの写真が綺麗に撮れると言ったことができます,"Yes, Ains has a maximum of 3200, and it can be said that the higher the ISO value, the clearer the picture can be taken even in less light."
はいカメラちょっとし風景をいつもとって写真撮るので一眼レフとミラーレスとしようかなーと思ってきたんですけど両方ちょっと見してもらっていいですか,"Yes, I've been thinking about using a single-lens reflex camera and a mirrorless camera because I always take pictures of landscapes, but can I have a look at both?"
はいカメラの宿こちらの色は5種類ございましてピンクパープルレッドブラックシルバーの5色ですね,"Yes, there are 5 colors for this camera inn, pink, purple, red, black, and silver."
はいカメラの性能とかは昨日とか求められる方ですか,yes
はいカメラはよく使われたりされますか,Yes Is the camera used often?
はいカメラはよく使われますか,yes do you use the camera a lot
はいカメラよくおつかいですか,"Yes, how are you using the camera?"
はいカメラをちょっと見せてくださいねはい景色の写真をいつも取るのを仕事にしてるんですけどミラーレスもちょっといいですよね,"Yes, please show me your camera"
はいカメラをちょっと見に来たんですけどあの写真初心者なんですなのでちょっといいカメラを見たいんですけどちょっとあの今日買うかどうかわからないんですけどいいですか教えていただいて,"Yes, I came here to take a look at the camera, but I'm a beginner in photography, so I'd like to see a good camera, but I'm not sure if I'll buy one today, but could you please tell me?"
はいカメラをちょっと見に来たんですけど一眼レフ連れてきてもらっていいですか一眼レフどこにあるかな,"Yes, I just came here to take a look at the camera."
はいカメラ初診者なんですけど軽いカメラってありますか,"Yes, I'm new to cameras, but do you have any lightweight cameras?"
はいカメラ好きなんですけどちょっと今友達を待ってる間にちょっとごめんなさい見に来たんですけどすいません,"Yes, I like cameras, but I'm sorry while I was waiting for my friend"
はいカレーかと思うんですけどもこちらは470 G になったります,"Yes, I think it's curry, but this one is 470G."
はいキャノン一眼レフカメラでございますねではこちらにどうぞ,"Yes, it's a Canon single-lens reflex camera."
はいキャノン一眼レフカメラでございますねではこちらにどうぞこちらは Canon の EOS 5 d mark iii という一眼レフカメラレンタル。,"Yes, it's a Canon single-lens reflex camera, so please come here. This is a Canon EOS 5d mark iii single-lens reflex camera rental."
はいクラシカル4で参りますので少々お待ちくださいませ10超解像度についてお尋ねなんですが、,"Yes, we are going with Classical 4, so please wait a moment. 10 I have a question about super resolution."
はいシルバーでお願いします,yes silver please
はいジムそろそろ仕事ですねはいではこちらにどうぞこちらコンパクトデジタルカメラとなっております大変簡単でそれで分かる軽石8価格も安いといったおすすめのカメラになって,"Yes Jim, it's almost time for work Yes, please click here. This is a compact digital camera. It's very easy to understand."
はいセンサーって設定していただくとはい大変便利になっております,"Yes, it is very convenient if you set it as a sensor."
はいチャレンジャーお客様でまた好きな物を取り付けられるようになってるのでまた別になります,"Yes, as a challenger customer, you can attach whatever you like, so it will be different."
はいデジタルカメラ,yes digital camera
はいニコは127で今少し重くなりますね,yes Nico is a bit heavier now at 127
はいバッチリの言動でございますでは3分担当ほんと店長すいませんフィルムの現像のお客様対応お願いします,"Yes, it's a perfect word and deed. I'm in charge of 3 minutes."
はいピクチャーエフェクトとは写真に特殊な効果をつけるものとなっておりまして被写体の背景をぼかしたりポスターみたいな写真にしたいとかそういった効果を付ける事が出来ましてこちら全部で13種類ございます,"Yes, a picture effect is a special effect that can be added to a photo. You can add effects such as blurring the background of the subject or making the photo look like a poster.There are 13 types in all."
はいピクチャーエフェクト言っというのは写真に特殊な効果をつけるためのモードとなりましてえーと背景動かしたりとか人物取って背景動かしたらなんか黒っぽい写真ができたりとかそういうことができるようになってまして今他にも12種類ぐらい8ピクチャーエフェクトの機能がございます,"Yes, picture effects are modes for adding special effects to photos. You can move the background, or take a person and move the background to create a blackish photo, and now you can do things like that. There are about 12 types of 8 picture effect functions"
はいピンク紫赤それから定番の黒とシルバーがございます,"Yes, we have pink, purple, red, and standard black and silver."
はいフィルの件はい後で,yes about phil yes later
はいフィルム現像でございますねではサービスカウンターの上どうぞ店長すみませんフィルム現像です対応お願いします,"Yes, it's film development. Please go to the service counter."
はいフィルム現像でございますねではサービスカウンターの方にどうぞ店長すみません昼の現像のお客様ですお願いいたしますでは失礼します,"Yes, it's a film development, so please go to the service counter. Excuse me, manager."
はいプリンター使い方がわからないということでねわかりました少々お待ちいただけますか店長すいませんほどプリンターの使い方がわからないお客様がおられますのでご案内の方をお願いします,"Yes, I understand that you don't know how to use the printer. Could you please wait a moment?"
はいヘイトではスルメ差し入れにこちらの USB ポートに USB 差し込んでいただいてよろしいでしょうか,"Yes, would it be alright if you could insert the USB into this USB port to bring in dried squid?"
はいヘッドいらっしゃいません8時だ自動機能ですね弘樹の撮影モードをがございましてそのシーンに合わせて撮影モードを変えることで綺麗な写真撮ることができるんですよね全部ねしかも全部で18種類もありますしてポートフォリオとか海山紅葉行きとかそんな色々あるんですね,"Yes, the head is here. And there are various things like portfolios and trips to the sea, mountains and autumn leaves."
はいヘッドこちらのカメラは紫ピンクブラックシルバーレッドになります,Yes Head This camera will be purple pink black silver red
はいヘッドちゃ光学ズームっていうのもありますか,"Yes, does the head also have an optical zoom?"
はいヘッド全部で5種類ありまして黒シルバーだと赤紫ピンクという色もございます,"Yes, there are 5 types of heads in total, and the black silver one also has a reddish purple pink color."
はいヘッド紫ピンク赤8シルバー黒ですね,yes head purple pink red 8 silver black
はいミラーレスではない,yes not mirrorless
はいミラーレスは24.0メガピクセルだって,Yes mirrorless is 24.0 megapixels
はいミラーレス一眼カメラがございますがはいこちらになりますSony Alpha A 6000という商品でして先ほどの糖の違いでしたらまちょっとまず軽くなるあの軽くなりますもうさが半分ぐらいの470 G,"Yes, we have a mirrorless single-lens camera, but yes, this is the Sony Alpha A6000."
はいレンジャー白のミラーレスでございますねでは在庫の方を確認してもらいます少々お待ちください店長すいませんソニーのミラーレスの四郎の購入のお客様ご来光確認お願いします,"Yes, it's a Ranger White mirrorless."
はい一応お願いしますはい,yes please yes
はい一眼レフですとだいたい1キロぐらいになりますのではい,"Yes, with a single-lens reflex camera, it will be about 1 kilogram, so yes."
はい了解お預かりしますねこちらへどうぞ,Yes I understand. Please go here.
はい了解疲れさせて頂きますこちらへどうぞお入りしましたのでお願いします,Yes I understand I'm tired.
はい今少し詳しいものに変わりますお待ち下さいすいませんこちらの解像度のご説明お願いします,"Yes, now it's a little more detailed. Please wait. Excuse me. Please explain this resolution."
はい今日8説明させて頂きますのでちょっと別のものに変わりますねくださいませんこちらのプリンターの使い方のご説明お願いします,"Yes, I will explain 8 today, so please change to something else. Please explain how to use this printer."
はい今日の用意しますのでお待ちくださいすいませんこちらの赤のカメラお願いしますはい,"Yes, I will prepare today, so please wait. Excuse me. This red camera, please."
はい今日はご用意させていただきますでは大分の方何色んなさいますか紫ではいでは少々お待ちくださいません店長こちらの紫をお願いします,"Yes, I will prepare it for you today. What kind of things would you like from Oita?"
はい今日は少し買い物に帰りますまだ咲いてません Canon の解像度のご説明お願いします,"Yes, I'm going back for a little shopping today. It hasn't bloomed yet. Please explain the resolution of Canon."
はい今日は当店で扱ってるもので一番高いものでしたらソニーのものになりますどうぞこちらへどうぞはいこちらの解像度としましては24メガピクセルですのでそちらよりはだいぶ数値が上がりますね,"Yes, if it's the most expensive one we're dealing with today, it's the Sony one."
はい今日は撮影モードとしまして9種類あの選んでいただくものがございますですのそれぞれ海とか山とか聞いに応じたものを選んでいただけますねはいでもう一つの効果としましてピクチャーエフェクト機能というものが付いておりますですのでこちらの方は背景をぼやかしたりとか背景を水彩画のようにしたりとかはいあとポスターのようなタッチにしたりとかしてあの出来上がり楽しいものが出来上がる機能が付いておりますね,"Yes, there are 9 types of shooting modes that you can choose from. So, this one has a function that makes the background blurry, makes the background look like a watercolor painting, or makes it look like a poster, and creates fun things."
はい今日は昼間町ですかはいではこちらは預かりしますこちらでお預かりしますねラフェルモ預かりしました願いします,"Yes, are you in town during the daytime? Yes, I will keep this here."
はい今日は最大6400までですのであちらよりはハイ高い数値がついております,"Yes, it's up to 6400 today, so it's a higher number than over there."
はい今日は雨明るい家の前と薄暗い室内でもあのま夜景でもそのフラッシュをたかないでもこの ISO さえあれば綺麗に背景まで取れるということになります,"Yes, it's raining today, in front of a bright house, in a dimly lit room, or in a dark nightscape."
はい今私のようなことを別のものに帰りますのでお待ちくださいすいませんこちらのキャノンの解像度のご説明お願いします,"Yes, I'm going back to something else like me, so please wait. Excuse me. Please explain the resolution of this Canon."
はい低温撮影などの機能が付いておりましてあの静かにシャッターを切ることができます,"Yes, it has functions such as low-temperature photography, so you can release the shutter quietly."
はい何かこう撮影して出品したいときとか高機能がはいどんな機能がありますか,What kind of functions do you have when you want to shoot something like this and sell it?
はい係を選んで参りますのでお待ちくださいませんちょうフォトプリンターの使用方法をお願いします,"Yes, please wait."
はい俺の方は何色がよろしいですか紫ではいではご用意いたしますねお待ちくださいはるかちゃんは先になります。,"Yes, what color would you like for me? Yes, purple Yes, I will prepare it for you Please wait, Haruka-chan will come first."
はい先ほど9種類ございましてあの先ほどのニコと同じようにあの風景様とか人物様とかそういった撮影モードがございます,"Yes, there are 9 types, and just like Nico, there are shooting modes such as scenery and people."
はい先生はシャッターが限りなくしないと言った言葉そのほとんどならないでそう言った,"Yes, the teacher said that the shutter would never end"
はい光学ズーム5倍までついておりますので結構あの丘はしっかりアップに取られたい場合とかもあの近寄らなくてもズームで撮影できますね,"Yes, it has an optical zoom of up to 5x, so if you want to get a good close-up of that hill, you can use the zoom to shoot without getting too close."
はい光沢ありですねはいわかりましたはいそれではあの言動させていただきますじゃああのご都合のいい時にお越しくださいませ,"Yes, it's shiny. Yes, I understand."
はい入るは全部で5色ございますえっとレッドパープルピンクブラックシルバーの5色ですねはい,"Yes, there are 5 colors in total."
はい写真の現像でございますではサービスカウンターの方が店長すいません写真の現像のお客様ですよろしくお願いします,"Yes, it's a photo development. Excuse me, the manager at the service counter."
はい写真の現像でございますねそうですねこちら8 USB にさせていただいて印刷すると言ったことなんですけどこちらでやりましょうかはいはい,"Yes, it's a photo development, isn't it?"
はい写真の現像でございますねではあのさあんたので行った IKEA の取り扱っておりますのでこちらにどうぞ,"Yes, it's a photo development."
はい写真集で気軽に使えるカメラということですねはいではこちらにどうぞこちらがニコンのクールピクス S 2800となります大変初心者の方におすすめのカメラとなっておりますあの大変軽いですし価格もリーズナブルですテントって大丈夫？,"Yes, it's a camera that can be used casually in photobooks. are you okay?"
はい出来上がりましたお知らせしますのではい,yes
はい出来上がりましたこちらの方がはいプリントになりましてと最後に USB の,"Yes, it's finished."
はい分かりましたありがとうございました,yes i understand thank you
はい分かりましたありがとうございます,"OK, I understand. Thank you very much"
はい分かりましたありがとうございますでは在庫の方確認してまいります少々お待ちいただけますか,Thank you.
はい分かりましたありがとうございますスイマセンニコンのカメラのピンクの在庫があるか確認お願いします。,"Yes, I understand. Thank you."
はい分かりましたえーとそうですねあの持ちやすく持ち運びしやすいカメラということですねではこちらにどうぞこちらニコンのニコンのクールピクスというコンパクトデジタルカメラであるこちらの特徴としましては重さが大変軽いということと小さいということでもありまして持ち運びしやすいんですよねそこがあのおすすめのカメラ撮って,"Yes, I understand.It's an easy-to-hold and easy-to-carry camera, so please take this one.This is Nikon's Coolpix compact digital camera. It's easy to carry around, isn't it?"
はい分かりましたじゃあこれをお願いします,yes i understand then please do this
はい分かりましたじゃあこれ一つお願いしますはいお色はピンクとかありましたかねじゃあピンクでお願いします,"Yes, I understand. Then one of these, please. Yes."
はい分かりましたじゃあちょっと詳しい係りのものを選んでもらいます少々お待ちください天気はすいませんおとまりんたん使い方がわからないお客様が来られます,"Okay, I'll ask you to choose a more detailed staff. Please wait a moment. Sorry about the weather."
はい分かりましたちょっとこれの赤色のやつをちょっと変えたいと思う,Okay ok i think i want to change the red one on this
はい分かりましたでは3時間パーマどうぞ 店長すいません、写真の現像お願いします。,"Yes, I understand, so please give me a 3-hour perm."
はい分かりましたでは3時間他の方で店長すいませんソニーのミラーレスのシルバーはご購入の方が折れる,"Yes, I understand, but it's 3 hours and I'm sorry for the store manager."
はい分かりましたではあのこちらのこちらへどうぞこちらはソニーのアルファ A 6000というミラーレス一眼カメラとなっております,"Okay, so here you go. This is Sony's Alpha A 6000 mirrorless single-lens camera."
はい分かりましたではあのサービスカウンターの方へどうぞ店長フィルムの現像の方対応お願いします,"Okay, so please go to the service counter."
はい分かりましたではあの何かあのご不明な点等がございましたらお声掛け下さい,"Yes, I understand. If you have any questions, please let me know."
はい分かりましたではあの文字数持ち運びしやすいカメラということですねではこちらへどうぞこちらニコンのクールピクスというコンパクトデジタルカメラなっておりますこちらのカメラはご覧の通り大変小さくて軽いので、持ち運びはすごく適してるカメラとその他にも誰かの撮影モードや建物に自動機能とかが反応ありまして、初心者の方に使いやすいカメラとなっております。,"Okay, so you're talking about a camera that's easy to carry, so please click here. It's a compact digital camera called Nikon Coolpix.As you can see, this camera is very small and light, so it's very portable In addition, there are automatic functions that react to someone's shooting mode and buildings, making it an easy-to-use camera for beginners."
はい分かりましたではあの詳しいものを選んで参りますので少々お待ちくださいすいませんえーとあちらのお客様がフォトプリンターを使うほうがわからないとのことなのでお願いします,"Okay, I'm going to select the details, so please wait a moment."
はい分かりましたではお太鼓の方確認してまいります少々お待ちいただけますか,"Okay, so I'll check the taiko drums. Could you please wait a moment?"
はい分かりましたではお昼過ぎですねはいではではこちらで現像して参りますのではいではあのご都合のよろしい時に来て下さいありがとうございました,"Okay, it's past noon. Okay, I'm going to develop it here. Okay, please come when it's convenient for you. Thank you"
はい分かりましたではこちらにどうぞ こちらは4とプリンターになります使い方の方はわかりますか？,"Okay, so here you go. This is 4 and a printer. Do you know how to use it?"
はい分かりましたではこちらにどうぞ こちらはコンパクトデジタルカメラニコンクールピクス2 S 2800となっていますこちらのカメラの特徴としては、大変簡単に撮影できるといったお手軽に撮影できますので、初任者の方にもあの綺麗な写真が撮れます。,"Okay, so here you go. This is a compact digital camera Nikon COOLPIX 2 S 2800. One of the features of this camera is that it is very easy to shoot. You can take that beautiful picture."
はい分かりましたではこちらにどうぞ8こちらがニコンのクールピクス S 2800となっております価格も安くて重さも軽くてそうですね、自動機能が備えておりまして、風景とかも綺麗に撮れます。,"Okay, so here you go 8 This is the Nikon Coolpix S 2800. It's cheap and light weight."
はい分かりましたではこちらにどうぞこちら8にこのコンパクトデジタルカメラとなっておりますそうですねあの人物を取られるということでばたついモードとかいうものがありまして人物とるにもあのそういう撮影モード人物用の撮影モードとかにすることで人物を綺麗に撮れたりすることができますその他にも補正効果というものがありまして目を大きくしたり顔を小さくしたりといった補正効果もありますので人物を撮るには大変適してるカメラかと思います,"Okay, so here you go, here is this compact digital camera. You can take beautiful pictures of people by using modes.There are also correction effects such as enlarging the eyes and making the face smaller, so it is a very suitable camera for taking pictures of people. I think"
はい分かりましたではこちらにどうぞこちら8コンパクトデジタルカメラニコンのクールピクスという機種となっております大変軽くて持ちやすくて簡単に撮影できるカメラとなっております。,"Okay, so here you go.8 This is a compact digital camera Nikon's Coolpix model."
はい分かりましたではこちらにどうぞこちら8コンパクトデジタルカメラニコンのクールピクスという機種なんですけど大変あの見てもらって小さいし軽い持ち運びも楽なのでそれで後はいろいろな撮影モードとか18週に撮影モードがありましてシーンに合わせて摂ることでどんなシーンでもお手軽にあの写真を撮れるといったが綺麗な写真が撮れるといったカメラ脱初心者の方に大変オススメのカメラとなる,"Okay, so here you go. 8 It's a Nikon Coolpix compact digital camera. It is said that you can easily take that kind of picture in any scene by taking it according to the condition, but it is a highly recommended camera for those who are new to cameras because it can take beautiful pictures."
はい分かりましたではこちらにどうぞこちら8ニコンのクールピクスというコンパクトデジタルカメラになっておりますよこちらの大変花を特徴としては大変軽くて持ちやすいは使いやすいカメラとなっております8人物を撮るのに適したモードとかもありましてこちらがお勧めとなっております,"Okay, so here you go.8 It's a compact digital camera called Nikon's Coolpix.It's very light, easy to hold, and easy to use. There is also a mode suitable for"
はい分かりましたではこちらにどうぞこちらがフォトプリンターとなっています使い方の方はわかりますか？,"OK, so here you go. This is a photo printer. Do you know how to use it?"
はい分かりましたではこちらにどうぞこちらは SONY のミラーレス一眼カメラになってます8色が白の他にもう8黒とシルバーがございます。,"Okay, so here you go. This is a SONY mirrorless single-lens camera. There are 8 white colors, and 8 black and silver colors."
はい分かりましたではこちらにどうぞこちらは4とプリンターとなっております使い方の方はわかりますか？,"Okay, so please go here. This is 4 and a printer. Do you know how to use it?"
はい分かりましたではこちらにどうぞこちらはコンパクトデジタルカメラ COOLPIX S 2800ですね大変あの持ちやすくってあの小さいし軽い食事していう大変使いやすいカメラ。,"Okay, so here you go. This is the COOLPIX S 2800 compact digital camera."
はい分かりましたではこちらにどうぞこちらはコンパクトデジタルカメラ館山ニコンのクールピクスという機種で8そうですよあのーは大変軽くて小さくてあのも扱いやすいポケットに入るぐらいなので遊ぶときに持っていかれるには十分あの使いやすいカメラだってます,"Okay, so here you go. This is a compact digital camera from Tateyama Nikon called Coolpix.8 That's right. There are even cameras that are easy to use"
はい分かりましたではこちらにどうぞこちらはニコンのクールピクスというあのコンパクトデジタルカメラとなっております大変持ち運びがしやすくてえーとそれで初任者の方とかでも結構簡単に取れるといった特徴を持ってますのでどんなシーンでも結構対応できるカメラとはなっております,"Okay, so here you go. This is Nikon's Coolpix compact digital camera. However, it is a camera that can handle it quite well."
はい分かりましたではこちらにどうぞこちらはフォトプリンターなってます使い方の方は上がりますか？,"Okay, so here you go. This is a photo printer. Do you know how to use it?"
はい分かりましたではこちらにどうぞこちらはミラーレス一眼カメラソニーアルファ6000という機種となっておりましてそうですねあの解像度がものすごくあの良いカメラでして今自動機能なので風景を撮るのに適したカメラとなっております,"Okay, so here you go. This is a mirrorless single-lens camera called the Sony Alpha 6000. It's a camera with a very good resolution. I'm here"
はい分かりましたではこちらにどうぞこちらへとコンパクトデジタルカメラニコン COOLPIX S 2800になっておりますこちら初心者の方に大変オススメのカメラとなっておりまして、自動機能とかはその相手の機能を備えておりますシーンに合わせて8撮影モードを変えることであの失敗なく写真を撮ることができますので大変オススメとなってます。,"Okay, so go ahead, go here. It's a compact digital camera Nikon COOLPIX S 2800. This is a highly recommended camera for beginners. By changing the 8 shooting modes according to the scene, you can take pictures without making mistakes, so it is highly recommended."
はい分かりましたではこちらにどうぞこちらコンパクトデジタルカメラニコン COOLPIX という喫茶なっておりますこちらの大変軽くて持ち運びのしやすいカメラです。,"Okay, so here you go. This is a compact digital camera Nikon COOLPIX This is a very light and easy-to-carry camera."
はい分かりましたではこちらにどうぞこちらコンパクトデジタルカメラニコンのクールピクスといった機種となっておりますけども大変あの軽くて持ちやすくて初心者の方でも使いやすいカメラになっております8人物取るにも撮影モードがありましてそういったものを使うことであのあの使いやすい人物とるにも大変適してるカメラとなっております。,"OK, so here you go. It's a compact digital camera like Nikon's Coolpix, but it's very light and easy to hold, making it easy to use even for beginners. By using such a thing, it is a camera that is very suitable for taking that easy-to-use person."
はい分かりましたではこちらにどうぞこちらコンパクトデジタルカメラニコンのクールピクスとなっております大変軽くて持ちやすいので後でもう小さいし持ちやすいし、体で遊びに行くには十分あの使いやすいカメラとなっております。,"Okay, so here it is. It's a compact digital camera, Nikon's Coolpix. I'm here."
はい分かりましたではこちらにどうぞこちらニコンのクールピクスというコンパクトデジタルカメラとなっておりますこちら見てもらったらわかるんですが大変あの小さいカメラとなっておりましてもう3も120 G となっておりまして大変あの軽くて持ち運びやすいというのが特徴となっております,"Okay, so here you go, this is a Nikon Coolpix compact digital camera. It is characterized by being light and easy to carry."
